id;pm10;pm25;pm1;co2;co;humidity;temperature;date;long;lat
"5868";"1";"2";"1";"12233";"4.01";"0";"0";"2018-01-03 14:23:47";"-17.466";"14.6827"
"5869";"1";"2";"1";"7089";"4";"0";"0";"2018-01-03 14:23:48";"-17.466";"14.6827"
"5870";"1";"2";"1";"11825";"4";"0";"0";"2018-01-03 14:23:50";"-17.466";"14.6827"
"5871";"1";"2";"1";"17742";"4.01";"0";"0";"2018-01-03 14:23:52";"-17.466";"14.6827"
"5872";"1";"2";"1";"17305";"4";"0";"0";"2018-01-03 14:23:54";"-17.466";"14.6827"
"5873";"1";"2";"1";"10613";"3.99";"0";"0";"2018-01-03 14:23:56";"-17.466";"14.6827"
"5874";"0";"0";"0";"10213";"3.99";"0";"0";"2018-01-03 14:23:58";"-17.466";"14.6827"
"5875";"0";"0";"0";"16870";"3.98";"0";"0";"2018-01-03 14:23:59";"-17.466";"14.6827"
"5876";"0";"0";"0";"16437";"3.98";"0";"0";"2018-01-03 14:24:01";"-17.466";"14.6827"
"5877";"0";"0";"0";"18182";"4.04";"0";"0";"2018-01-03 14:24:03";"-17.466";"14.6827"
"5878";"0";"0";"0";"22244";"3.98";"0";"0";"2018-01-03 14:24:05";"-17.466";"14.6827"
"5879";"0";"0";"0";"16007";"3.98";"0";"0";"2018-01-03 14:24:07";"-17.466";"14.6827"
"5880";"1";"1";"1";"20414";"3.98";"0";"0";"2018-01-03 14:24:08";"-17.466";"14.6827"
"5881";"1";"1";"1";"9419";"3.99";"0";"0";"2018-01-03 14:24:10";"-17.466";"14.6827"
"5882";"1";"1";"1";"20414";"4.01";"0";"0";"2018-01-03 14:24:12";"-17.466";"14.6827"
"5883";"1";"1";"1";"14729";"3.98";"0";"0";"2018-01-03 14:24:13";"-17.466";"14.6827"
"5884";"1";"1";"1";"21783";"3.98";"0";"0";"2018-01-03 14:24:15";"-17.466";"14.6827"
"5885";"2";"4";"3";"16870";"3.98";"0";"0";"2018-01-03 14:24:17";"-17.466";"14.6827"
"5886";"2";"4";"3";"8245";"4";"0";"0";"2018-01-03 14:24:19";"-17.466";"14.6827"
"5887";"2";"4";"3";"16870";"3.97";"0";"0";"2018-01-03 14:24:21";"-17.466";"14.6827"
"5888";"2";"4";"3";"12233";"3.99";"0";"0";"2018-01-03 14:24:22";"-17.466";"14.6827"
"5889";"2";"4";"3";"18182";"3.99";"0";"0";"2018-01-03 14:24:24";"-17.466";"14.6827"
"5890";"2";"4";"3";"20414";"3.97";"0";"0";"2018-01-03 14:24:26";"-17.466";"14.6827"
"5891";"2";"4";"3";"17305";"3.99";"0";"0";"2018-01-03 14:24:28";"-17.466";"14.6827"
"5892";"2";"4";"3";"17305";"4.01";"0";"0";"2018-01-03 14:24:41";"-17.466";"14.6827"
"5893";"2";"4";"3";"13888";"4.01";"0";"0";"2018-01-03 14:24:45";"-17.466";"14.6827"
"5894";"2";"4";"3";"13471";"4.06";"0";"0";"2018-01-03 14:24:48";"-17.466";"14.6827"
"5895";"2";"4";"3";"13471";"4.01";"0";"0";"2018-01-03 14:24:50";"-17.466";"14.6827"
"5896";"2";"5";"4";"11825";"4.09";"0";"0";"2018-01-03 14:24:51";"-17.466";"14.6827"
"5897";"2";"5";"4";"13471";"4.04";"0";"0";"2018-01-03 14:24:52";"-17.466";"14.6827"
"5898";"2";"4";"3";"14729";"4.02";"0";"0";"2018-01-03 14:24:53";"-17.466";"14.6827"
"5899";"2";"4";"3";"10613";"3.97";"0";"0";"2018-01-03 14:24:54";"-17.466";"14.6827"
"5900";"2";"3";"3";"10213";"4.01";"0";"0";"2018-01-03 14:24:56";"-17.4659";"14.6827"
"5901";"2";"3";"3";"-4493";"4.02";"0";"0";"2018-01-03 14:24:58";"-17.4659";"14.6827"
"5902";"2";"5";"4";"-3521";"3.99";"0";"0";"2018-01-03 14:24:59";"-17.4659";"14.6828"
"5903";"3";"5";"4";"17742";"3.99";"0";"0";"2018-01-03 14:25:01";"-17.4658";"14.6828"
"5904";"3";"5";"4";"-1867";"4.01";"0";"0";"2018-01-03 14:25:03";"-17.4658";"14.6828"
"5905";"3";"5";"4";"16007";"3.97";"0";"0";"2018-01-03 14:25:05";"-17.4658";"14.6828"
"5906";"2";"5";"4";"23173";"3.96";"0";"0";"2018-01-03 14:25:07";"-17.4658";"14.6828"
"5907";"2";"5";"4";"9815";"3.99";"0";"0";"2018-01-03 14:25:08";"-17.4658";"14.6829"
"5908";"2";"5";"4";"20868";"4";"0";"0";"2018-01-03 14:25:10";"-17.4658";"14.6829"
"5909";"2";"5";"3";"11825";"3.99";"0";"0";"2018-01-03 14:25:12";"-17.4658";"14.683"
"5910";"1";"4";"3";"872";"3.99";"0";"0";"2018-01-03 14:25:14";"-17.4658";"14.6831"
"5911";"1";"4";"3";"13056";"3.99";"0";"0";"2018-01-03 14:25:15";"-17.4658";"14.6832"
"5912";"2";"4";"3";"25539";"3.99";"0";"0";"2018-01-03 14:25:18";"-17.4658";"14.6833"
"5913";"2";"6";"4";"26503";"3.98";"0";"0";"2018-01-03 14:25:28";"-17.4658";"14.6833"
"5914";"2";"5";"3";"30968";"4.04";"0";"0";"2018-01-03 14:25:29";"-17.4657";"14.6834"
"5915";"2";"5";"3";"25539";"3.99";"0";"0";"2018-01-03 14:25:32";"-17.4657";"14.6835"
"5916";"2";"3";"2";"24112";"3.99";"0";"0";"2018-01-03 14:25:35";"-17.4657";"14.6836"
"5917";"6";"8";"7";"27968";"3.99";"0";"0";"2018-01-03 14:25:36";"-17.4657";"14.6837"
"5918";"7";"10";"10";"-30945";"4.02";"0";"0";"2018-01-03 14:25:37";"-17.4657";"14.6838"
"5919";"7";"10";"10";"26503";"3.96";"0";"0";"2018-01-03 14:25:38";"-17.4657";"14.6838"
"5920";"7";"11";"10";"-28814";"3.99";"0";"0";"2018-01-03 14:25:38";"-17.4657";"14.6839"
"5921";"7";"11";"11";"-27732";"3.99";"0";"0";"2018-01-03 14:25:39";"-17.4657";"14.684"
"5922";"3";"4";"4";"25539";"3.97";"0";"0";"2018-01-03 14:25:39";"-17.4657";"14.684"
"5923";"3";"4";"4";"-29885";"3.93";"0";"0";"2018-01-03 14:25:42";"-17.4657";"14.6841"
"5924";"3";"4";"4";"-30416";"3.97";"0";"0";"2018-01-03 14:25:43";"-17.4657";"14.6842"
"5925";"3";"4";"4";"18623";"3.96";"0";"0";"2018-01-03 14:25:44";"-17.4657";"14.6842"
"5926";"4";"6";"5";"28957";"3.96";"0";"0";"2018-01-03 14:25:49";"-17.4657";"14.6843"
"5927";"3";"4";"4";"17305";"4.03";"0";"0";"2018-01-03 14:26:11";"-17.4657";"14.6844"
"5928";"3";"4";"4";"19068";"4.07";"0";"0";"2018-01-03 14:26:12";"-17.4657";"14.6844"
"5929";"7";"10";"10";"-9128";"4.17";"0";"0";"2018-01-03 14:26:12";"-17.4657";"14.6845"
"5930";"6";"8";"8";"16437";"3.97";"0";"0";"2018-01-03 14:26:12";"-17.4657";"14.6845"
"5931";"6";"8";"8";"10613";"4.01";"0";"0";"2018-01-03 14:26:13";"-17.4657";"14.6845"
"5932";"6";"8";"8";"1222";"3.99";"0";"0";"2018-01-03 14:26:14";"-17.4657";"14.6846"
"5933";"6";"9";"9";"16007";"3.98";"0";"0";"2018-01-03 14:26:14";"-17.4657";"14.6846"
"5934";"6";"8";"8";"6328";"3.99";"0";"0";"2018-01-03 14:26:15";"-17.4657";"14.6847"
"5935";"6";"8";"8";"14729";"3.98";"0";"0";"2018-01-03 14:26:16";"-17.4657";"14.6847"
"5936";"6";"8";"8";"10213";"4";"0";"0";"2018-01-03 14:26:16";"-17.4657";"14.6848"
"5937";"6";"8";"8";"17305";"3.98";"0";"0";"2018-01-03 14:26:16";"-17.4657";"14.6848"
"5938";"6";"8";"8";"16870";"4.01";"0";"0";"2018-01-03 14:26:17";"-17.4657";"14.6848"
"5939";"6";"8";"8";"7858";"4.03";"0";"0";"2018-01-03 14:26:17";"-17.4657";"14.6848"
"5940";"1";"2";"2";"12233";"4.01";"0";"0";"2018-01-03 14:26:18";"-17.4657";"14.6849"
"5941";"1";"2";"2";"12644";"3.99";"0";"0";"2018-01-03 14:26:18";"-17.4657";"14.6849"
"5942";"2";"3";"3";"5576";"4.02";"0";"0";"2018-01-03 14:26:19";"-17.4657";"14.685"
"5943";"2";"3";"3";"9815";"4.06";"0";"0";"2018-01-03 14:26:20";"-17.4657";"14.685"
"5944";"3";"3";"3";"11015";"4";"0";"0";"2018-01-03 14:26:21";"-17.4657";"14.6851"
"5945";"2";"3";"3";"22244";"3.98";"0";"0";"2018-01-03 14:26:23";"-17.4657";"14.6852"
"5946";"2";"3";"3";"25060";"4.03";"0";"0";"2018-01-03 14:26:24";"-17.4657";"14.6853"
"5947";"4";"5";"5";"22244";"4";"0";"0";"2018-01-03 14:26:25";"-17.4657";"14.6853"
"5948";"2";"3";"3";"24585";"3.99";"0";"0";"2018-01-03 14:26:26";"-17.4657";"14.6854"
"5949";"2";"3";"3";"22707";"3.98";"0";"0";"2018-01-03 14:26:27";"-17.4657";"14.6854"
"5950";"2";"3";"3";"20868";"3.97";"0";"0";"2018-01-03 14:26:28";"-17.4657";"14.6855"
"5951";"2";"3";"3";"27477";"3.98";"0";"0";"2018-01-03 14:26:29";"-17.4657";"14.6856"
"5952";"2";"3";"3";"29958";"3.99";"0";"0";"2018-01-03 14:26:31";"-17.4657";"14.6856"
"5953";"2";"3";"3";"18182";"3.99";"0";"0";"2018-01-03 14:26:32";"-17.4657";"14.6857"
"5954";"2";"3";"2";"28461";"3.97";"0";"0";"2018-01-03 14:26:33";"-17.4657";"14.6857"
"5955";"1";"2";"1";"17305";"3.98";"0";"0";"2018-01-03 14:26:34";"-17.4657";"14.6858"
"5956";"1";"2";"1";"3364";"3.98";"0";"0";"2018-01-03 14:26:36";"-17.4657";"14.6859"
"5957";"1";"2";"1";"16007";"3.98";"0";"0";"2018-01-03 14:26:38";"-17.4657";"14.6859"
"5958";"0";"0";"0";"18182";"3.97";"0";"0";"2018-01-03 14:26:39";"-17.4657";"14.686"
"5959";"0";"0";"0";"10613";"4.01";"0";"0";"2018-01-03 14:26:41";"-17.4657";"14.686"
"5960";"0";"0";"0";"9026";"4.03";"0";"0";"2018-01-03 14:26:43";"-17.4657";"14.6861"
"5961";"0";"0";"0";"20868";"3.93";"0";"0";"2018-01-03 14:26:45";"-17.4657";"14.6861"
"5962";"1";"1";"1";"24585";"3.95";"0";"0";"2018-01-03 14:26:47";"-17.4657";"14.6862"
"5963";"1";"2";"1";"17305";"3.98";"0";"0";"2018-01-03 14:26:48";"-17.4657";"14.6863"
"5964";"1";"2";"1";"27968";"3.97";"0";"0";"2018-01-03 14:26:50";"-17.4657";"14.6863"
"5965";"1";"2";"1";"-29351";"4";"0";"0";"2018-01-03 14:26:52";"-17.4657";"14.6864"
"5966";"1";"2";"1";"-30945";"3.97";"0";"0";"2018-01-03 14:26:53";"-17.4657";"14.6864"
"5967";"1";"2";"1";"30968";"3.99";"0";"0";"2018-01-03 14:26:56";"-17.4657";"14.6864"
"5968";"2";"3";"2";"22244";"3.98";"0";"0";"2018-01-03 14:26:57";"-17.4657";"14.6865"
"5969";"3";"5";"4";"7089";"3.98";"0";"0";"2018-01-03 14:26:59";"-17.4657";"14.6865"
"5970";"3";"5";"4";"16437";"3.97";"0";"0";"2018-01-03 14:27:01";"-17.4657";"14.6866"
"5971";"4";"5";"4";"18182";"4";"0";"0";"2018-01-03 14:27:03";"-17.4657";"14.6866"
"5972";"4";"5";"5";"6328";"4.02";"0";"0";"2018-01-03 14:27:04";"-17.4657";"14.6866"
"5973";"4";"5";"4";"7089";"3.99";"0";"0";"2018-01-03 14:27:06";"-17.4657";"14.6867"
"5974";"4";"5";"4";"16007";"3.99";"0";"0";"2018-01-03 14:27:08";"-17.4658";"14.6867"
"5975";"2";"2";"2";"5576";"4.04";"0";"0";"2018-01-03 14:27:10";"-17.4658";"14.6868"
"5976";"2";"2";"2";"11015";"4";"0";"0";"2018-01-03 14:27:12";"-17.4657";"14.6868"
"5977";"2";"3";"3";"11825";"4.01";"0";"0";"2018-01-03 14:27:13";"-17.4657";"14.6869"
"5978";"2";"3";"3";"-2534";"4";"0";"0";"2018-01-03 14:27:15";"-17.4657";"14.6869"
"5979";"2";"3";"3";"21783";"4";"0";"0";"2018-01-03 14:27:17";"-17.4657";"14.687"
"5980";"2";"3";"3";"24112";"3.95";"0";"0";"2018-01-03 14:27:19";"-17.4657";"14.687"
"5981";"3";"4";"4";"21783";"4.04";"0";"0";"2018-01-03 14:27:21";"-17.4657";"14.6871"
"5982";"3";"4";"4";"26503";"4";"0";"0";"2018-01-03 14:27:22";"-17.4657";"14.6872"
"5983";"3";"5";"5";"14308";"3.98";"0";"0";"2018-01-03 14:27:24";"-17.4657";"14.6872"
"5984";"3";"5";"5";"8245";"3.98";"0";"0";"2018-01-03 14:27:26";"-17.4657";"14.6873"
"5985";"3";"5";"5";"-1193";"4.03";"0";"0";"2018-01-03 14:27:28";"-17.4657";"14.6874"
"5986";"4";"7";"5";"8245";"3.96";"0";"0";"2018-01-03 14:27:30";"-17.4657";"14.6874"
"5987";"4";"7";"5";"16437";"3.97";"0";"0";"2018-01-03 14:27:31";"-17.4657";"14.6874"
"5988";"3";"6";"4";"15579";"3.99";"0";"0";"2018-01-03 14:27:33";"-17.4657";"14.6875"
"5989";"3";"6";"4";"13888";"3.98";"0";"0";"2018-01-03 14:27:35";"-17.4657";"14.6876"
"5990";"3";"6";"4";"14308";"4.1";"0";"0";"2018-01-03 14:27:37";"-17.4657";"14.6876"
"5991";"2";"4";"3";"26019";"4";"0";"0";"2018-01-03 14:27:38";"-17.4657";"14.6877"
"5992";"2";"4";"3";"19514";"4.01";"0";"0";"2018-01-03 14:27:40";"-17.4658";"14.6877"
"5993";"2";"4";"3";"23173";"4";"0";"0";"2018-01-03 14:27:42";"-17.4658";"14.6878"
"5994";"1";"3";"2";"27477";"4.01";"0";"0";"2018-01-03 14:27:44";"-17.4658";"14.6879"
"5995";"1";"2";"1";"10613";"4.02";"0";"0";"2018-01-03 14:27:46";"-17.4658";"14.6879"
"5996";"1";"2";"1";"19068";"3.98";"0";"0";"2018-01-03 14:27:47";"-17.4658";"14.688"
"5997";"0";"2";"0";"14308";"4.05";"0";"0";"2018-01-03 14:27:49";"-17.4658";"14.688"
"5998";"0";"2";"0";"7089";"4.05";"0";"0";"2018-01-03 14:28:00";"-17.4658";"14.6881"
"5999";"0";"2";"0";"22707";"3.99";"0";"0";"2018-01-03 14:28:16";"-17.4658";"14.6882"
"6000";"1";"1";"1";"9815";"3.99";"0";"0";"2018-01-03 14:28:39";"-17.4658";"14.6882"
"6001";"1";"2";"1";"21324";"4.04";"0";"0";"2018-01-03 14:29:09";"-17.4658";"14.6883"
"6002";"1";"2";"2";"26019";"4.02";"0";"0";"2018-01-03 14:29:21";"-17.4658";"14.6884"
"6003";"1";"2";"2";"27477";"3.99";"0";"0";"2018-01-03 14:29:48";"-17.4658";"14.6885"
"6004";"2";"3";"2";"8635";"4.01";"0";"0";"2018-01-03 14:30:01";"-17.4658";"14.6885"
"6005";"1";"3";"2";"-31994";"3.97";"0";"0";"2018-01-03 14:30:26";"-17.4658";"14.6886"
"6007";"2";"3";"3";"-10687";"3.94";"0";"0";"2018-01-03 14:32:22";"-17.4633";"14.6911"
"6008";"3";"3";"3";"-9413";"3.94";"0";"0";"2018-01-03 14:32:42";"-17.4633";"14.6911"
"6009";"3";"3";"3";"7700";"3.96";"0";"0";"2018-01-03 14:33:08";"-17.4633";"14.6912"
"6011";"8";"8";"8";"8635";"4.03";"0";"0";"2018-01-03 14:35:12";"-17.4587";"14.6903"
"6012";"8";"9";"9";"8245";"4.03";"0";"0";"2018-01-03 14:35:13";"-17.4586";"14.6902"
"6013";"8";"9";"9";"8635";"4.03";"0";"0";"2018-01-03 14:35:15";"-17.4585";"14.6901"
"6014";"9";"9";"9";"7858";"4.03";"0";"0";"2018-01-03 14:35:17";"-17.4583";"14.69"
"6015";"1";"2";"2";"9419";"4.03";"0";"0";"2018-01-03 14:35:18";"-17.4583";"14.6899"
"6016";"2";"2";"2";"7089";"4.04";"0";"0";"2018-01-03 14:35:19";"-17.4582";"14.6898"
"6017";"2";"3";"2";"8635";"4.02";"0";"0";"2018-01-03 14:35:20";"-17.4581";"14.6897"
"6018";"2";"3";"2";"5576";"4.02";"0";"0";"2018-01-03 14:35:22";"-17.458";"14.6896"
"6019";"2";"3";"2";"-512";"4.06";"0";"0";"2018-01-03 14:35:24";"-17.458";"14.6895"
"6020";"2";"3";"3";"3003";"4.06";"0";"0";"2018-01-03 14:35:25";"-17.4579";"14.6895"
"6021";"2";"3";"3";"2285";"4.05";"0";"0";"2018-01-03 14:35:27";"-17.4579";"14.6894"
"6022";"2";"3";"3";"4094";"4.06";"0";"0";"2018-01-03 14:35:29";"-17.4578";"14.6893"
"6023";"2";"3";"3";"3003";"4.05";"0";"0";"2018-01-03 14:35:31";"-17.4578";"14.6893"
"6024";"4";"4";"4";"10213";"4.03";"0";"0";"2018-01-03 14:35:33";"-17.4578";"14.6893"
"6025";"4";"5";"4";"4094";"4.03";"0";"0";"2018-01-03 14:35:34";"-17.4578";"14.6893"
"6026";"4";"4";"4";"22707";"4.02";"0";"0";"2018-01-03 14:35:36";"-17.4578";"14.6893"
"6027";"4";"4";"4";"28461";"4.07";"0";"0";"2018-01-03 14:35:38";"-17.4578";"14.6893"
"6028";"2";"3";"3";"-25533";"4";"0";"0";"2018-01-03 14:35:40";"-17.4578";"14.6892"
"6029";"3";"3";"3";"-30416";"4.01";"0";"0";"2018-01-03 14:35:41";"-17.4577";"14.6892"
"6030";"3";"3";"3";"-30416";"3.98";"0";"0";"2018-01-03 14:35:43";"-17.4577";"14.6891"
"6031";"3";"4";"4";"26988";"4";"0";"0";"2018-01-03 14:35:45";"-17.4577";"14.6891"
"6032";"3";"4";"4";"10213";"4.02";"0";"0";"2018-01-03 14:35:47";"-17.4576";"14.689"
"6033";"4";"5";"5";"17305";"4";"0";"0";"2018-01-03 14:35:49";"-17.4575";"14.6889"
"6034";"3";"5";"5";"-30945";"4.01";"0";"0";"2018-01-03 14:35:54";"-17.4575";"14.6889"
"6035";"3";"5";"5";"19963";"4.07";"0";"0";"2018-01-03 14:35:55";"-17.4575";"14.6888"
"6036";"3";"4";"4";"31478";"4";"0";"0";"2018-01-03 14:35:56";"-17.4574";"14.6887"
"6037";"3";"4";"4";"26988";"4.01";"0";"0";"2018-01-03 14:35:56";"-17.4574";"14.6886"
"6038";"4";"6";"6";"21783";"3.99";"0";"0";"2018-01-03 14:35:58";"-17.4573";"14.6885"
"6039";"4";"6";"6";"22707";"4";"0";"0";"2018-01-03 14:35:59";"-17.4573";"14.6884"
"6040";"3";"6";"5";"-30416";"3.99";"0";"0";"2018-01-03 14:36:01";"-17.4572";"14.6883"
"6041";"4";"6";"6";"23173";"3.99";"0";"0";"2018-01-03 14:36:04";"-17.4571";"14.6882"
"6042";"4";"6";"6";"-26087";"3.99";"0";"0";"2018-01-03 14:36:07";"-17.4571";"14.6882"
"6043";"4";"6";"6";"-8771";"3.99";"0";"0";"2018-01-03 14:36:10";"-17.4571";"14.6881"
"6044";"4";"6";"6";"-23287";"3.98";"0";"0";"2018-01-03 14:36:17";"-17.457";"14.688"
"6045";"3";"5";"4";"-9413";"4.01";"0";"0";"2018-01-03 14:36:19";"-17.4569";"14.688"
"6046";"3";"5";"4";"-6824";"3.97";"0";"0";"2018-01-03 14:36:19";"-17.4569";"14.6879"
"6047";"3";"4";"3";"-9413";"3.97";"0";"0";"2018-01-03 14:36:20";"-17.4568";"14.6878"
"6048";"3";"4";"4";"-8771";"4.01";"0";"0";"2018-01-03 14:36:20";"-17.4568";"14.6877"
"6049";"3";"4";"4";"-10687";"3.98";"0";"0";"2018-01-03 14:36:20";"-17.4568";"14.6877"
"6050";"3";"4";"4";"-12574";"3.98";"0";"0";"2018-01-03 14:36:21";"-17.4567";"14.6876"
"6051";"3";"4";"4";"-8125";"3.98";"0";"0";"2018-01-03 14:36:22";"-17.4567";"14.6875"
"6052";"2";"5";"3";"-13196";"3.99";"0";"0";"2018-01-03 14:36:23";"-17.4566";"14.6874"
"6053";"2";"5";"3";"-22718";"3.98";"0";"0";"2018-01-03 14:36:24";"-17.4565";"14.6874"
"6054";"2";"4";"2";"-7476";"3.97";"0";"0";"2018-01-03 14:36:26";"-17.4565";"14.6873"
"6055";"2";"4";"2";"-26638";"3.97";"0";"0";"2018-01-03 14:36:28";"-17.4564";"14.6873"
"6056";"2";"4";"2";"-22146";"3.99";"0";"0";"2018-01-03 14:36:31";"-17.4564";"14.6872"
"6057";"4";"7";"5";"-24416";"4.05";"0";"0";"2018-01-03 14:36:34";"-17.4564";"14.6872"
"6058";"8";"11";"9";"-22146";"3.98";"0";"0";"2018-01-03 14:36:38";"-17.4563";"14.6871"
"6059";"9";"9";"9";"-21571";"3.98";"0";"0";"2018-01-03 14:36:39";"-17.4563";"14.6871"
"6060";"8";"9";"9";"-17460";"3.98";"0";"0";"2018-01-03 14:36:40";"-17.4562";"14.687"
"6061";"6";"7";"7";"-28275";"3.98";"0";"0";"2018-01-03 14:36:40";"-17.4562";"14.687"
"6062";"2";"3";"2";"-18057";"3.98";"0";"0";"2018-01-03 14:36:41";"-17.4561";"14.687"
"6063";"2";"3";"2";"-20993";"4.05";"0";"0";"2018-01-03 14:36:49";"-17.4561";"14.6869"
"6064";"2";"3";"3";"-19241";"3.99";"0";"0";"2018-01-03 14:36:51";"-17.456";"14.6869"
"6065";"2";"3";"2";"-26087";"3.97";"0";"0";"2018-01-03 14:36:51";"-17.4559";"14.6868"
"6066";"1";"2";"2";"-17460";"3.97";"0";"0";"2018-01-03 14:36:51";"-17.4559";"14.6868"
"6067";"1";"2";"2";"-13815";"3.98";"0";"0";"2018-01-03 14:36:52";"-17.4558";"14.6868"
"6068";"2";"3";"3";"-20993";"3.98";"0";"0";"2018-01-03 14:36:53";"-17.4558";"14.6868"
"6069";"2";"4";"3";"-18057";"4.02";"0";"0";"2018-01-03 14:36:54";"-17.4558";"14.6867"
"6070";"2";"4";"3";"-28814";"3.97";"0";"0";"2018-01-03 14:36:55";"-17.4558";"14.6867"
"6071";"2";"4";"3";"-3510";"3.96";"0";"0";"2018-01-03 14:36:57";"-17.4558";"14.6867"
"6072";"3";"4";"3";"584";"3.96";"0";"0";"2018-01-03 14:36:58";"-17.4558";"14.6867"
"6073";"3";"5";"4";"-31471";"3.97";"0";"0";"2018-01-03 14:37:00";"-17.4558";"14.6867"
"6074";"3";"5";"4";"7700";"3.96";"0";"0";"2018-01-03 14:37:02";"-17.4558";"14.6867"
"6075";"4";"6";"5";"1977";"3.96";"0";"0";"2018-01-03 14:37:04";"-17.4558";"14.6867"
"6076";"5";"7";"6";"12154";"3.95";"0";"0";"2018-01-03 14:37:05";"-17.4558";"14.6867"
"6077";"5";"7";"6";"-2837";"3.95";"0";"0";"2018-01-03 14:37:08";"-17.4558";"14.6867"
"6078";"6";"8";"7";"13670";"3.94";"0";"0";"2018-01-03 14:37:09";"-17.4557";"14.6867"
"6079";"6";"9";"8";"9909";"3.95";"0";"0";"2018-01-03 14:37:11";"-17.4557";"14.6867"
"6080";"7";"9";"8";"12154";"3.96";"0";"0";"2018-01-03 14:37:13";"-17.4557";"14.6867"
"6081";"7";"9";"8";"1279";"3.97";"0";"0";"2018-01-03 14:37:14";"-17.4556";"14.6866"
"6082";"7";"10";"9";"-11948";"3.96";"0";"0";"2018-01-03 14:37:16";"-17.4556";"14.6866"
"6083";"7";"10";"9";"-2160";"3.97";"0";"0";"2018-01-03 14:37:18";"-17.4556";"14.6865"
"6084";"7";"9";"8";"-10052";"3.97";"0";"0";"2018-01-03 14:37:20";"-17.4556";"14.6865"
"6085";"7";"9";"8";"-19828";"3.98";"0";"0";"2018-01-03 14:37:22";"-17.4555";"14.6865"
"6086";"7";"9";"8";"-11319";"3.98";"0";"0";"2018-01-03 14:37:23";"-17.4555";"14.6865"
"6087";"7";"10";"9";"-795";"3.95";"0";"0";"2018-01-03 14:37:25";"-17.4555";"14.6865"
"6088";"7";"10";"9";"-8771";"3.98";"0";"0";"2018-01-03 14:37:27";"-17.4555";"14.6865"
"6089";"8";"14";"12";"4095";"4";"0";"0";"2018-01-03 14:37:29";"-17.4554";"14.6864"
"6090";"9";"15";"13";"4095";"3.96";"0";"0";"2018-01-03 14:37:31";"-17.4554";"14.6864"
"6091";"9";"13";"12";"-3510";"4.01";"0";"0";"2018-01-03 14:37:33";"-17.4554";"14.6864"
"6092";"10";"15";"14";"-27732";"3.96";"0";"0";"2018-01-03 14:37:34";"-17.4553";"14.6863"
"6093";"11";"15";"15";"13670";"3.96";"0";"0";"2018-01-03 14:37:36";"-17.4553";"14.6863"
"6094";"11";"14";"14";"-4846";"3.95";"0";"0";"2018-01-03 14:37:38";"-17.4552";"14.6863"
"6095";"11";"14";"14";"12154";"3.95";"0";"0";"2018-01-03 14:37:39";"-17.4552";"14.6863"
"6096";"14";"22";"19";"-31506";"3.94";"0";"0";"2018-01-03 14:37:41";"-17.4552";"14.6862"
"6097";"16";"24";"22";"28056";"3.95";"0";"0";"2018-01-03 14:37:43";"-17.4552";"14.6862"
"6098";"17";"27";"23";"-29759";"3.94";"0";"0";"2018-01-03 14:37:55";"-17.4552";"14.6862"
"6099";"17";"26";"22";"-21663";"3.94";"0";"0";"2018-01-03 14:37:57";"-17.4552";"14.6862"
"6100";"16";"26";"21";"-18879";"3.93";"0";"0";"2018-01-03 14:38:00";"-17.4552";"14.6862"
"6101";"14";"21";"18";"-18879";"3.94";"0";"0";"2018-01-03 14:38:07";"-17.4552";"14.6862"
"6102";"14";"21";"18";"-21663";"3.94";"0";"0";"2018-01-03 14:38:08";"-17.4552";"14.6862"
"6103";"14";"22";"19";"-23496";"3.94";"0";"0";"2018-01-03 14:38:09";"-17.4552";"14.6862"
"6104";"14";"22";"19";"6972";"3.95";"0";"0";"2018-01-03 14:38:10";"-17.4552";"14.6862"
"6105";"13";"20";"19";"-20740";"3.94";"0";"0";"2018-01-03 14:38:15";"-17.4552";"14.6862"
"6106";"14";"21";"19";"-18879";"3.94";"0";"0";"2018-01-03 14:38:17";"-17.4552";"14.6862"
"6107";"14";"20";"19";"-18879";"3.94";"0";"0";"2018-01-03 14:38:17";"-17.4551";"14.6862"
"6108";"14";"20";"19";"-26208";"3.94";"0";"0";"2018-01-03 14:38:18";"-17.4551";"14.6862"
"6109";"12";"17";"15";"-14138";"3.93";"0";"0";"2018-01-03 14:38:19";"-17.4551";"14.6862"
"6110";"11";"16";"14";"-11234";"3.98";"0";"0";"2018-01-03 14:38:19";"-17.4551";"14.6862"
"6111";"11";"16";"14";"-8283";"3.93";"0";"0";"2018-01-03 14:38:20";"-17.455";"14.6862"
"6112";"8";"12";"10";"-18879";"3.96";"0";"0";"2018-01-03 14:38:20";"-17.455";"14.6862"
"6113";"8";"12";"10";"-14138";"3.94";"0";"0";"2018-01-03 14:38:21";"-17.455";"14.6861"
"6114";"7";"11";"9";"-25309";"3.95";"0";"0";"2018-01-03 14:38:21";"-17.455";"14.6861"
"6115";"6";"9";"7";"19103";"3.94";"0";"0";"2018-01-03 14:38:22";"-17.4549";"14.6861"
"6116";"6";"9";"7";"30589";"3.94";"0";"0";"2018-01-03 14:38:22";"-17.4549";"14.6861"
"6117";"6";"9";"8";"29740";"3.95";"0";"0";"2018-01-03 14:38:22";"-17.4549";"14.686"
"6118";"6";"9";"8";"-28878";"3.95";"0";"0";"2018-01-03 14:38:23";"-17.4548";"14.686"
